time, x_accel, z_accel, left_enc, right_enc
2464560, 5, 174, 5, 4
2466428, 5, 174, 5, 4
2468300, 5, 174, 5, 4
2470168, 5, 175, 5, 4
2472040, 5, 174, 5, 4
2473908, 6, 171, 5, 4
2475780, 5, 169, 5, 4
2477648, 5, 168, 5, 4
2479520, 5, 169, 5, 4
2481388, 5, 170, 5, 4
2483260, 5, 170, 5, 4
2485128, 5, 169, 5, 4
2487000, 5, 168, 5, 4
2488868, 5, 167, 5, 4
2490740, 5, 169, 5, 4
2492608, 5, 170, 5, 4
2494484, 5, 170, 5, 4
2496348, 5, 168, 5, 4
2498220, 5, 166, 5, 4
2500088, 5, 165, 5, 4
2501960, 5, 163, 5, 4
2503828, 5, 162, 5, 4
2505700, 5, 161, 5, 4
2507568, 5, 160, 5, 4
2509440, 5, 160, 5, 4
2511308, 5, 161, 5, 4
2513180, 5, 160, 5, 4
2515048, 5, 160, 5, 4
2516920, 5, 158, 5, 4
2518788, 5, 156, 5, 4
2520660, 4, 154, 5, 4
2522528, 5, 153, 5, 4
2524400, 6, 150, 5, 4
2526268, 5, 150, 5, 4
2528140, 5, 151, 5, 4
2530008, 5, 151, 5, 4
2531880, 6, 153, 5, 4
2533748, 5, 153, 5, 4
2535620, 5, 151, 5, 4
2537496, 5, 150, 5, 4
2539360, 5, 150, 5, 4
2541228, 4, 150, 5, 4
2543100, 5, 150, 5, 4
2544968, 5, 150, 5, 4
2546840, 5, 149, 5, 4
2548708, 5, 149, 5, 4
2550580, 5, 149, 5, 4
2552448, 5, 153, 5, 4
2554320, 5, 153, 5, 4
2556188, 5, 153, 5, 4
2558060, 5, 153, 5, 4
2559928, 5, 151, 5, 4
2561800, 5, 150, 5, 4
2563668, 5, 147, 5, 4
2565540, 5, 150, 5, 4
2567408, 5, 149, 5, 4
2569280, 5, 148, 5, 4
2571148, 5, 146, 5, 4
2573020, 5, 146, 5, 4
2574888, 5, 146, 5, 4
2576760, 5, 147, 5, 4
2578628, 5, 145, 5, 4
2580504, 5, 144, 5, 4
2582368, 5, 144, 5, 4
2584240, 6, 141, 5, 4
2586108, 5, 139, 5, 4
2587980, 5, 137, 5, 4
2589848, 5, 136, 5, 4
2591720, 6, 133, 5, 4
2593588, 5, 132, 5, 4
2595460, 4, 132, 5, 4
2597328, 5, 132, 5, 4
2599200, 5, 133, 5, 4
2601068, 5, 132, 5, 4
2602940, 5, 129, 5, 4
2604808, 5, 128, 5, 4
2606680, 4, 128, 5, 4
2608548, 5, 128, 5, 4
2610420, 5, 131, 5, 4
2612288, 5, 135, 5, 4
2614160, 5, 139, 5, 5
2616028, 5, 147, 5, 5
2617900, 5, 156, 5, 5
2619768, 5, 161, 5, 5
2621640, 5, 161, 5, 5
2623512, 5, 159, 5, 5
2625380, 5, 155, 5, 5
2627248, 6, 152, 5, 5
2629120, 5, 147, 5, 5
2630988, 5, 143, 5, 5
2632860, 5, 137, 5, 6
2634728, 5, 134, 5, 6
2636600, 5, 137, 5, 6
2638468, 5, 143, 5, 6
2640340, 5, 147, 5, 6
2642208, 5, 151, 5, 6
2644080, 5, 152, 5, 6
2645948, 5, 153, 5, 6
2647820, 5, 154, 5, 6
2649688, 5, 153, 5, 6
2651560, 5, 150, 5, 6
2653428, 5, 144, 5, 6
2655300, 5, 143, 5, 6
2657168, 5, 144, 5, 6
2659040, 6, 149, 5, 7
2660908, 5, 153, 5, 7
2662780, 5, 156, 5, 7
2664648, 5, 161, 5, 7
2666520, 6, 163, 5, 7
2668388, 5, 165, 5, 7
2670260, 5, 165, 5, 7
2672128, 5, 163, 5, 7
2674000, 6, 159, 5, 7
2675868, 6, 157, 5, 7
2677740, 4, 156, 5, 7
2679608, 5, 157, 5, 7
2681480, 5, 159, 5, 7
2683348, 5, 159, 5, 7
2685220, 5, 161, 5, 7
2687088, 5, 163, 5, 7
2688960, 5, 165, 5, 7
2690828, 5, 166, 5, 7
2692700, 5, 166, 5, 7
2694568, 5, 161, 5, 7
2696440, 5, 157, 5, 7
2698308, 5, 153, 5, 7
2700180, 5, 150, 5, 7
2702048, 5, 145, 5, 7
2703920, 5, 137, 5, 7
2705788, 5, 130, 5, 7
2707660, 5, 126, 5, 7
2709528, 5, 126, 5, 7
2711400, 6, 125, 5, 7
2713268, 5, 123, 5, 7
2715140, 5, 118, 4, 7
2717008, 5, 119, 4, 7
2718880, 5, 125, 4, 7
2720748, 5, 130, 4, 7
2722620, 5, 133, 4, 7
2724488, 5, 133, 4, 7
2726360, 6, 134, 4, 7
2728228, 5, 135, 4, 7
2730100, 6, 137, 4, 7
2731968, 6, 138, 4, 7
2733840, 5, 138, 3, 7
2735708, 6, 134, 3, 7
2737580, 6, 131, 3, 7
2739448, 8, 130, 3, 7
2741320, 15, 130, 3, 7
2743276, 23, 128, 3, 7
2745228, 31, 125, 3, 7
2747184, 40, 122, 3, 7
2749140, 49, 121, 3, 7
2751092, 57, 121, 3, 7
2753048, 65, 119, 3, 7
2755004, 73, 116, 3, 7
2756960, 80, 112, 2, 7
2758912, 88, 110, 2, 7
2760868, 97, 110, 2, 7
2762824, 106, 108, 2, 7
2764864, 113, 109, 2, 7
2766904, 120, 109, 2, 7
2768944, 130, 108, 2, 7
2770984, 139, 109, 2, 7
2773024, 147, 109, 2, 7
2775064, 155, 108, 2, 7
2777112, 165, 107, 2, 7
2779148, 174, 104, 2, 7
2781192, 181, 101, 2, 7
2783224, 189, 98, 2, 7
2785180, 198, 93, 2, 7
2787136, 206, 90, 2, 7
2789088, 215, 89, 2, 7
2791044, 223, 87, 2, 7
2793000, 231, 87, 2, 7
2794956, 239, 88, 2, 7
2796908, 247, 87, 2, 7
2798864, 255, 85, 2, 7
2800820, 262, 84, 2, 7
2802772, 269, 83, 2, 7
2804728, 276, 83, 2, 7
2806684, 285, 83, 2, 7
2808640, 292, 82, 2, 7
2810592, 299, 84, 2, 7
2812548, 307, 84, 2, 7
2814504, 315, 83, 2, 7
2816460, 324, 83, 2, 7
2818412, 333, 82, 2, 7
2820368, 341, 80, 2, 7
2822324, 349, 77, 2, 7
2824280, 357, 75, 2, 7
2826232, 365, 72, 2, 7
2828188, 373, 72, 2, 7
2830144, 381, 71, 2, 7
2832100, 388, 71, 2, 7
2834052, 396, 70, 2, 7
2836008, 403, 71, 2, 7
2837964, 411, 69, 2, 7
2839920, 420, 69, 2, 7
2841872, 427, 68, 2, 7
2843828, 434, 68, 2, 7
2845784, 442, 67, 2, 7
2847740, 449, 65, 2, 7
2849692, 457, 66, 2, 7
2851648, 464, 66, 2, 7
2853604, 471, 66, 2, 7
2855560, 479, 68, 2, 7
2857512, 487, 69, 2, 7
2859468, 496, 68, 2, 7
2861424, 505, 68, 2, 7
2863380, 512, 67, 2, 7
2865336, 520, 65, 2, 7
2867288, 527, 64, 2, 7
2869244, 534, 61, 2, 7
2871200, 540, 60, 2, 7
2873152, 549, 59, 2, 7
2875108, 558, 56, 2, 7
2877064, 565, 56, 2, 7
2879020, 573, 58, 2, 7
2880972, 581, 60, 2, 7
2882928, 589, 60, 2, 7
2884884, 594, 59, 2, 7
2886840, 602, 59, 2, 7
2888796, 609, 59, 2, 7
2890748, 617, 57, 2, 7
2892704, 624, 55, 2, 7
2894660, 633, 55, 2, 7
2896612, 640, 54, 2, 7
2898568, 647, 55, 2, 7
2900524, 655, 55, 2, 7
2902480, 662, 55, 2, 7
2904432, 669, 52, 2, 7
2906388, 675, 51, 2, 7
2908344, 683, 50, 2, 7
2910300, 690, 49, 2, 7
2912256, 697, 49, 2, 7
2914208, 705, 46, 2, 7
2916164, 712, 44, 2, 7
2918120, 718, 45, 2, 7
2920072, 724, 45, 2, 7
2922028, 731, 45, 2, 7
2923984, 739, 42, 2, 7
2925940, 747, 44, 2, 7
2927892, 753, 42, 2, 7
2929848, 760, 42, 2, 7
2931804, 766, 42, 2, 7
2933764, 773, 40, 2, 7
2935712, 779, 39, 2, 7
2937668, 785, 38, 2, 7
2939624, 793, 37, 2, 7
2941580, 800, 37, 2, 7
2943532, 807, 36, 2, 7
2945488, 813, 35, 2, 7
2947444, 819, 34, 2, 7
2949400, 826, 34, 2, 7
2951356, 831, 34, 2, 7
2953308, 838, 32, 2, 7
2955272, 839, 30, 2, 7
2957220, 840, 30, 2, 7
2959176, 840, 29, 2, 7
2961128, 840, 29, 2, 7
2963084, 840, 29, 2, 7
2965040, 839, 29, 2, 7
2966992, 840, 28, 2, 7
2968948, 840, 27, 2, 7
2970904, 840, 28, 2, 7
2972860, 840, 28, 2, 7
2974816, 840, 28, 2, 7
2976776, 840, 27, 2, 7
2978724, 840, 27, 2, 7
2980680, 839, 27, 2, 7
2982636, 840, 26, 2, 7
2984588, 840, 24, 2, 7
2986544, 839, 25, 2, 7
2988500, 840, 23, 2, 7
2990452, 840, 22, 2, 7
2992408, 840, 20, 2, 7
2994364, 839, 20, 2, 7
2996320, 839, 20, 2, 7
2998280, 840, 20, 2, 7
3000228, 839, 18, 2, 7
3002184, 839, 16, 2, 7
3004140, 840, 15, 2, 7
3006092, 840, 16, 2, 7
3008048, 840, 16, 2, 7
3010004, 840, 15, 2, 7
3011960, 839, 15, 2, 7
3013916, 840, 15, 2, 7
3015868, 840, 15, 2, 7
3017824, 839, 17, 2, 7
3019784, 840, 14, 2, 7
3021732, 840, 13, 2, 7
3023688, 840, 13, 2, 7
3025644, 840, 15, 2, 7
3027600, 840, 15, 2, 7
3029552, 840, 15, 2, 7
3031508, 840, 14, 2, 7
3033464, 839, 13, 2, 7
3035420, 840, 14, 2, 7
3037376, 840, 14, 2, 7
3039328, 840, 14, 2, 7
3041292, 840, 12, 2, 7
3043240, 840, 9, 2, 7
3045108, 840, 9, 2, 7
3046980, 840, 10, 2, 7
3048932, 840, 11, 2, 7
3050888, 840, 10, 2, 7
3052844, 840, 8, 2, 7
3054712, 840, 7, 2, 7
3056584, 840, 7, 2, 7
3058452, 840, 8, 2, 7
3060324, 840, 7, 2, 7
3062192, 840, 5, 2, 7
3064064, 840, 5, 2, 7
3065932, 840, 6, 2, 7
3067804, 840, 6, 2, 7
3069672, 840, 7, 2, 7
3071544, 840, 7, 2, 7
3073412, 840, 7, 2, 7
3075284, 840, 6, 2, 7
3077152, 840, 7, 2, 7
3079024, 840, 7, 2, 7
3080892, 840, 6, 2, 7
3082764, 840, 4, 2, 7
3084632, 840, 4, 2, 7
3086504, 840, 4, 2, 7
3088372, 840, 5, 2, 7
3090244, 840, 4, 2, 7
3092112, 840, 4, 2, 7
3093984, 839, 5, 2, 7
3095852, 840, 4, 2, 7
3097724, 839, 4, 2, 7
3099592, 840, 4, 2, 7
3101464, 840, 4, 2, 7
3103332, 840, 4, 2, 7
3105204, 840, 3, 2, 7
3107072, 840, 4, 2, 7
3108944, 840, 4, 2, 7
3110812, 840, 3, 2, 7
3112684, 840, 4, 2, 7
3114552, 840, 4, 2, 7
3116424, 840, 4, 2, 7
3118292, 840, 4, 2, 7
3120164, 840, 4, 2, 7
3122032, 840, 4, 2, 7
3123904, 840, 4, 2, 7
3125772, 840, 4, 2, 7
3127644, 840, 4, 2, 7
3129512, 840, 4, 2, 7
3131384, 840, 4, 2, 7
3133252, 840, 4, 2, 7
3135124, 840, 4, 2, 7
3136992, 840, 3, 2, 7
3138864, 840, 4, 2, 7
3140736, 840, 3, 2, 7
3142604, 840, 3, 2, 7
3144472, 840, 3, 2, 7
3146344, 840, 4, 2, 7
3148212, 840, 4, 2, 7
3150084, 840, 3, 2, 7
3151952, 840, 4, 2, 7
3153824, 840, 4, 2, 7
3155692, 840, 4, 2, 7
3157564, 840, 4, 2, 7
3159432, 840, 3, 2, 7
3161304, 840, 3, 2, 7
3163172, 840, 4, 2, 7
3165044, 840, 3, 2, 7
3166912, 840, 4, 2, 7
3168784, 840, 3, 2, 7
3170656, 840, 4, 2, 7
3172524, 840, 4, 2, 7
3174392, 840, 4, 2, 7
3176264, 840, 4, 2, 7
3178132, 840, 4, 2, 7
3180004, 840, 3, 2, 7
3181872, 840, 4, 2, 7
3183744, 840, 4, 2, 7
3185612, 840, 4, 2, 7
3187484, 840, 4, 2, 7
3189352, 840, 3, 2, 7
3191224, 840, 4, 2, 7
3193096, 840, 4, 2, 7
3194964, 840, 3, 2, 7
3196832, 840, 4, 2, 7
3198704, 840, 4, 2, 7
3200572, 840, 4, 2, 7
3202444, 840, 4, 2, 7
3204312, 840, 3, 2, 7
3206184, 840, 4, 2, 7
3208052, 840, 4, 2, 7
3209924, 840, 4, 2, 7
3211792, 840, 3, 2, 7
3213664, 840, 4, 2, 7
3215532, 841, 4, 2, 7
3217404, 840, 3, 2, 7
3219272, 840, 3, 2, 7
3221144, 841, 5, 2, 7
3223016, 840, 5, 2, 7
3224884, 840, 4, 2, 7
3226752, 840, 3, 2, 7
3228624, 840, 3, 2, 7
3230492, 840, 4, 2, 7
3232364, 840, 3, 2, 7
3234232, 840, 3, 2, 7
3236104, 840, 4, 2, 7
3237976, 840, 4, 2, 7
3239844, 840, 4, 2, 7
3241712, 840, 4, 2, 7
3243584, 840, 4, 2, 7
3245452, 840, 3, 2, 7
3247324, 840, 4, 2, 7
3249192, 840, 4, 2, 7
3251064, 840, 4, 2, 7
3252932, 840, 4, 2, 7
3254804, 840, 3, 2, 7
3256672, 840, 4, 2, 7
3258544, 840, 4, 2, 7
3260412, 840, 4, 2, 7
3262284, 840, 3, 2, 7
3264152, 840, 4, 2, 7
3266024, 840, 5, 2, 7
3267892, 840, 4, 2, 7
3269764, 840, 4, 2, 7
3271632, 840, 4, 2, 7
3273504, 841, 4, 2, 7
3275372, 840, 4, 2, 7
3277244, 840, 3, 2, 7
3279112, 840, 3, 2, 7
3280984, 840, 3, 2, 7
3282852, 840, 4, 2, 7
3284724, 840, 4, 2, 7
3286592, 840, 4, 2, 7
3288464, 840, 4, 2, 7
3290332, 840, 4, 2, 7
3292204, 840, 4, 2, 7
3294072, 840, 4, 2, 7
3295944, 840, 4, 2, 7
3297812, 840, 4, 2, 7
3299684, 840, 4, 2, 7
3301552, 840, 3, 2, 7
3303432, 840, 4, 2, 7
3305292, 840, 4, 2, 7
3307164, 840, 4, 2, 7
3309032, 840, 3, 2, 7
3310904, 840, 4, 2, 7
3312776, 840, 4, 2, 7
3314644, 840, 3, 2, 7
3316512, 840, 4, 2, 7
3318384, 840, 4, 2, 7
3320252, 840, 4, 2, 7
3322124, 840, 4, 2, 7
3323992, 840, 4, 2, 7
3325864, 840, 4, 2, 7
3327732, 840, 4, 2, 7
3329604, 840, 4, 2, 7
3331472, 840, 2, 2, 7
3333344, 840, 3, 2, 7
3335216, 840, 4, 2, 7
3337084, 840, 3, 2, 7
3338952, 840, 3, 2, 7
3340824, 841, 4, 2, 7
3342696, 840, 3, 2, 7
3344564, 840, 4, 2, 7
3346440, 840, 4, 2, 7
3348304, 841, 4, 2, 7
3350172, 840, 4, 2, 7
3352044, 840, 3, 2, 7
3353912, 840, 4, 2, 7
3355784, 840, 4, 2, 7
3357652, 840, 3, 2, 7
3359524, 840, 3, 2, 7
3361392, 840, 4, 2, 7
3363264, 841, 3, 2, 7
3365132, 840, 4, 2, 7
3367004, 840, 4, 2, 7
3368872, 841, 4, 2, 7
3370744, 840, 5, 2, 7
3372612, 840, 11, 3, 7
3374568, 840, 14, 3, 7
3376524, 840, 15, 3, 7
3378480, 840, 16, 3, 7
3380432, 840, 13, 3, 7
3382388, 840, 11, 3, 7
3384344, 840, 10, 3, 7
3386300, 840, 7, 3, 7
3388168, 840, 5, 3, 7
3390040, 840, 7, 3, 7
3391908, 840, 11, 3, 7
3393864, 840, 18, 4, 7
3395820, 840, 24, 4, 7
3397776, 840, 27, 4, 7
3399728, 840, 27, 4, 7
3401684, 840, 27, 4, 7
3403640, 840, 28, 4, 7
3405592, 840, 28, 4, 7
3407548, 840, 28, 4, 7
3409504, 840, 29, 5, 7
3411460, 840, 30, 5, 7
3413412, 834, 34, 5, 7
3415368, 829, 39, 5, 7
3417324, 823, 45, 5, 7
3419280, 816, 48, 5, 7
3421236, 808, 49, 5, 7
3423188, 802, 50, 5, 7
3425144, 796, 52, 5, 7
3427100, 789, 54, 6, 7
3429056, 783, 56, 6, 7
3431008, 775, 55, 6, 7
3432964, 769, 55, 6, 7
3434920, 763, 56, 6, 7
3436872, 755, 62, 6, 7
3438828, 746, 69, 6, 7
3440784, 738, 71, 6, 7
3442740, 733, 71, 6, 7
3444692, 726, 70, 6, 7
3446648, 719, 68, 6, 7
3448604, 712, 65, 6, 7
3450560, 705, 63, 6, 7
3452516, 699, 60, 6, 7
3454468, 692, 61, 6, 6
3456424, 685, 60, 6, 6
3458380, 677, 62, 6, 6
3460336, 668, 64, 6, 6
3462288, 663, 68, 6, 6
3464244, 657, 71, 6, 6
3466200, 651, 70, 6, 6
3468152, 644, 68, 6, 6
3470108, 638, 67, 6, 6
3472064, 632, 66, 6, 6
3474020, 625, 65, 6, 6
3475972, 617, 63, 6, 6
3477928, 609, 63, 6, 6
3479884, 603, 65, 6, 6
3481840, 597, 66, 6, 6
3483796, 590, 64, 6, 6
3485748, 584, 64, 6, 6
3487704, 576, 65, 6, 6
3489660, 569, 63, 6, 6
3491612, 561, 62, 6, 6
3493568, 555, 62, 6, 6
3495524, 549, 64, 6, 5
3497480, 542, 65, 6, 5
3499432, 536, 66, 6, 5
3501388, 529, 67, 6, 5
3503344, 522, 68, 6, 5
3505300, 515, 67, 6, 5
3507252, 507, 65, 6, 5
3509208, 500, 66, 6, 5
3511164, 493, 65, 6, 5
3513120, 487, 66, 6, 5
3515072, 480, 64, 6, 5
3517028, 472, 63, 6, 5
3518984, 464, 65, 6, 5
3520940, 455, 66, 6, 5
3522896, 448, 69, 6, 5
3524848, 441, 71, 6, 5
3526804, 435, 70, 6, 5
3528760, 427, 70, 6, 5
3530712, 419, 72, 6, 5
3532668, 411, 72, 6, 5
3534624, 404, 72, 6, 5
3536580, 397, 73, 6, 5
3538532, 388, 74, 6, 5
3540488, 380, 72, 6, 5
3542444, 374, 73, 6, 5
3544400, 367, 73, 6, 5
3546352, 360, 74, 6, 5
3548308, 352, 78, 6, 5
3550264, 344, 79, 6, 5
3552220, 336, 78, 6, 5
3554172, 329, 76, 6, 5
3556128, 321, 76, 6, 5
3558084, 313, 78, 6, 5
3560040, 305, 79, 6, 5
3561992, 297, 79, 6, 5
3563948, 288, 79, 6, 5
3565904, 280, 80, 6, 5
3567860, 272, 82, 6, 5
3569816, 264, 86, 6, 5
3571768, 255, 88, 6, 5
3573724, 248, 91, 6, 5
3575680, 240, 91, 6, 5
3577632, 232, 91, 6, 5
3579588, 224, 93, 6, 5
3581544, 217, 95, 6, 5
3583500, 207, 97, 6, 5
3585456, 198, 96, 6, 5
3587408, 190, 97, 6, 5
3589364, 182, 99, 6, 5
3591320, 173, 102, 6, 5
3593360, 164, 104, 6, 5
3595400, 155, 103, 6, 5
3597440, 147, 103, 6, 5
3599480, 140, 105, 6, 5
3601520, 131, 106, 6, 5
3603560, 122, 107, 6, 5
3605600, 114, 105, 6, 5
3607640, 106, 103, 6, 5
3609680, 98, 96, 6, 5
3611548, 90, 86, 6, 5
3613420, 82, 83, 6, 5
3615288, 74, 93, 6, 5
3617160, 68, 110, 6, 5
3619116, 59, 121, 6, 5
3621068, 51, 117, 6, 5
3623024, 42, 108, 6, 5
3624984, 35, 107, 6, 5
3626932, 28, 112, 6, 5
3628888, 21, 112, 6, 5
3630844, 11, 104, 6, 5
3632800, 6, 90, 6, 5
3634584, 6, 84, 6, 5
3636368, 6, 92, 6, 5
3638152, 5, 107, 6, 5
3640024, 5, 116, 6, 5
3641896, 6, 117, 6, 5
3643764, 5, 112, 6, 5
3645632, 5, 113, 6, 5
3647512, 5, 118, 6, 5
3649376, 5, 122, 6, 5
3651244, 5, 118, 6, 5
3653116, 5, 109, 6, 5
3654984, 5, 104, 6, 5
3656852, 5, 105, 6, 5
3658724, 5, 112, 6, 5
3660596, 5, 119, 6, 5
3662464, 5, 122, 6, 5
3664332, 6, 122, 6, 5
3666204, 5, 122, 6, 5
3668072, 5, 126, 6, 5
3669944, 5, 130, 6, 5
3671816, 5, 131, 6, 5
3673684, 5, 121, 6, 5
3675552, 5, 115, 6, 5
3677424, 5, 115, 6, 5
3679296, 5, 121, 6, 5
3681164, 5, 127, 6, 5
3683032, 5, 130, 6, 5
3684904, 6, 130, 6, 5
3686776, 5, 129, 6, 5
3688644, 5, 131, 6, 5
3690520, 5, 136, 6, 5
3692384, 6, 139, 6, 5
3694256, 5, 136, 6, 5
3696124, 5, 131, 6, 5
3697996, 5, 130, 6, 5
3699864, 5, 133, 6, 5
3701732, 6, 137, 6, 5
3703604, 5, 139, 6, 5
3705472, 6, 138, 6, 5
3707344, 6, 138, 6, 5
3709216, 5, 140, 6, 5
3711084, 5, 142, 6, 5
3712952, 4, 143, 6, 5
3714824, 5, 139, 6, 5
3716696, 5, 138, 6, 5
3718564, 5, 138, 6, 5
3720432, 5, 139, 6, 5
3722304, 6, 140, 6, 5
3724176, 5, 140, 6, 5
3726044, 5, 140, 6, 5
3727912, 5, 139, 6, 5
3729784, 5, 139, 6, 5
3731652, 5, 142, 6, 5
3733528, 5, 144, 6, 5
3735392, 5, 142, 6, 5
3737264, 5, 142, 6, 5
3739136, 5, 142, 6, 5
3741004, 5, 143, 6, 5
3742876, 5, 144, 6, 5
3744744, 5, 145, 6, 5
3746616, 5, 144, 6, 5
3748484, 5, 144, 6, 5
3750356, 5, 145, 6, 5
3752224, 5, 149, 6, 5
3754096, 5, 149, 6, 5
3755964, 5, 147, 6, 5
3757832, 5, 149, 6, 5
3759704, 6, 149, 6, 5
3761576, 5, 150, 6, 5
3763444, 5, 152, 6, 5
3765312, 5, 153, 6, 5
3767184, 6, 153, 6, 5
3769052, 5, 152, 6, 5
3770924, 5, 152, 6, 5
3772792, 5, 154, 6, 5
3774664, 6, 157, 6, 5
3776536, 5, 157, 6, 5
3778404, 4, 157, 6, 5
3780272, 5, 155, 6, 5
3782144, 5, 155, 6, 5
3784012, 5, 155, 6, 5
3785884, 5, 154, 6, 5
3787756, 5, 155, 6, 5
3789624, 5, 154, 6, 5
3791492, 5, 155, 6, 5
3793364, 5, 155, 6, 5
3795232, 5, 157, 6, 5
3797104, 6, 157, 6, 5
3798976, 4, 158, 6, 5
3800844, 5, 158, 6, 5
3802712, 5, 160, 6, 5
3804584, 5, 162, 6, 5
3806452, 5, 163, 6, 5
3808324, 4, 164, 6, 5
3810196, 5, 162, 6, 5
3812064, 6, 162, 6, 5
3813932, 5, 162, 6, 5
3815804, 5, 163, 6, 5
3817672, 5, 163, 6, 5
3819544, 5, 164, 6, 5
3821412, 5, 165, 6, 5
3823284, 5, 165, 6, 5
3825152, 5, 166, 6, 5
3827024, 6, 167, 6, 5
3828896, 5, 168, 6, 5
3830764, 5, 167, 6, 5
3832636, 5, 167, 6, 5
3834504, 5, 169, 6, 5
3836372, 5, 169, 6, 5
3838244, 5, 170, 6, 5
3840112, 5, 169, 6, 5
3841984, 5, 168, 6, 5
3843856, 5, 169, 6, 5
3845724, 5, 170, 6, 5
3847592, 5, 170, 6, 5
3849464, 5, 170, 6, 5
3851336, 5, 168, 6, 5
3853204, 4, 169, 6, 5
3855072, 5, 170, 6, 5
3856944, 5, 172, 6, 5
3858812, 5, 172, 6, 5
3860684, 5, 172, 6, 5
3862552, 5, 173, 6, 5
3864424, 5, 175, 6, 5
3866292, 6, 173, 6, 5
3868164, 5, 174, 6, 5
3870032, 5, 173, 6, 5
3871904, 5, 173, 6, 5
3873772, 5, 174, 6, 5
3875644, 5, 176, 6, 5
3877516, 5, 177, 6, 5
3879384, 5, 179, 6, 5
3881256, 6, 179, 6, 5
3883124, 5, 177, 6, 5
3884992, 5, 176, 6, 5
3886864, 5, 176, 6, 5
3888732, 5, 176, 6, 5
3890604, 5, 177, 6, 5
3892476, 5, 178, 6, 5
3894344, 6, 177, 6, 5
3896212, 5, 174, 6, 5
3898084, 5, 172, 6, 5
3899956, 5, 170, 6, 5
3901824, 7, 168, 6, 5
3903692, 6, 166, 6, 5
3905564, 4, 164, 6, 5
3907432, 5, 162, 6, 5
3909304, 6, 162, 6, 5
3911172, 5, 163, 6, 5
3913044, 4, 164, 6, 5
3914912, 5, 163, 6, 5
3916784, 5, 163, 6, 5
3918656, 5, 164, 6, 5
3920524, 5, 166, 6, 5
3922392, 5, 167, 6, 5
3924264, 5, 168, 6, 5
3926132, 5, 167, 6, 5
3928004, 5, 169, 6, 5
3929872, 5, 170, 6, 5
3931744, 5, 172, 6, 5
3933612, 5, 173, 6, 5
3935484, 5, 173, 6, 5
3937352, 5, 172, 6, 5
3939224, 5, 173, 6, 5
3941092, 5, 173, 6, 5
3942964, 5, 173, 6, 5
3944832, 5, 173, 6, 5
3946704, 5, 173, 6, 5
3948576, 5, 171, 6, 5
3950444, 5, 170, 6, 5
3952316, 5, 169, 6, 5
3954184, 5, 170, 6, 5
3956052, 5, 171, 6, 5
3957924, 5, 171, 6, 5
3959792, 5, 169, 6, 5
3961664, 6, 168, 6, 5
3963532, 5, 169, 6, 5
3965404, 5, 169, 6, 5
3967272, 5, 168, 6, 5
3969144, 6, 168, 6, 5
3971016, 6, 167, 6, 5
3972884, 5, 167, 6, 5
3974752, 5, 166, 6, 5
3976624, 6, 165, 6, 5
3978492, 5, 163, 6, 5
3980364, 5, 163, 6, 5
3982232, 5, 162, 6, 5
3984104, 6, 163, 6, 5
3985972, 5, 163, 6, 5
3987844, 5, 165, 6, 5
3989712, 5, 165, 6, 5
3991584, 6, 164, 6, 5
3993452, 5, 164, 6, 5
3995324, 5, 165, 6, 5
3997192, 5, 163, 6, 5
3999064, 5, 163, 6, 5
4000932, 5, 163, 6, 5
4002804, 5, 162, 6, 5
4004672, 5, 162, 6, 5
4006544, 5, 162, 5, 5
4008416, 5, 163, 5, 5
4010284, 5, 162, 5, 5
4012152, 5, 161, 5, 5
4014024, 5, 159, 5, 5
4015896, 5, 157, 5, 5
4017764, 5, 157, 5, 5
4019632, 5, 157, 5, 5
4021504, 6, 158, 5, 5
4023372, 5, 155, 5, 5
4025244, 5, 154, 5, 5
4027116, 5, 154, 5, 5
4028984, 5, 153, 5, 5
4030852, 6, 151, 5, 5
4032724, 5, 151, 5, 5
4034592, 5, 151, 5, 5
4036464, 5, 149, 5, 5
4038336, 5, 147, 5, 5
4040204, 5, 146, 5, 5
4042076, 5, 145, 5, 5
4043944, 5, 145, 5, 5
4045816, 5, 144, 5, 5
4047684, 5, 144, 5, 5
4049552, 5, 143, 5, 5
4051424, 6, 143, 5, 5
4053296, 5, 141, 5, 5
4055164, 5, 140, 5, 5
4057032, 5, 140, 5, 5
4058904, 5, 140, 5, 5
4060772, 5, 139, 5, 5
4062644, 5, 138, 5, 5
4064516, 5, 137, 5, 5
4066384, 5, 136, 5, 5
4068252, 5, 135, 5, 5
4070124, 5, 134, 5, 5
4071996, 5, 133, 5, 5
4073864, 5, 134, 5, 5
4075732, 5, 134, 5, 5
4077604, 5, 133, 5, 5
4079476, 5, 132, 5, 5
4081344, 5, 132, 5, 5
4083216, 5, 132, 5, 5
4085084, 5, 132, 5, 5
4086956, 5, 132, 5, 5
4088824, 5, 130, 5, 5
4090692, 5, 129, 5, 5
4092564, 5, 128, 5, 5
4094432, 5, 129, 5, 5
4096304, 5, 131, 5, 5
4098176, 5, 131, 5, 5
4100044, 5, 129, 5, 5
4101912, 5, 128, 5, 5
4103784, 6, 127, 5, 5
4105656, 6, 126, 5, 5
4107524, 5, 127, 5, 5
4109396, 5, 126, 5, 5
4111264, 7, 125, 5, 5
4113132, 5, 124, 5, 5
4115004, 5, 124, 5, 5
4116872, 5, 124, 5, 5
4118744, 6, 122, 5, 5
4120612, 5, 119, 5, 5
