time, x, z
7784776, 279, 75
7786220, 280, 78
7787668, 278, 79
7789112, 278, 81
7790556, 277, 83
7792000, 277, 85
7793448, 277, 87
7794892, 276, 89
7796336, 275, 93
7797784, 276, 95
7799228, 275, 99
7800672, 276, 101
7802200, 277, 101
7803732, 278, 102
7805260, 278, 103
7806792, 277, 102
7808320, 278, 100
7809852, 278, 98
7811296, 279, 96
7812740, 280, 95
7814192, 281, 95
7815632, 281, 96
7817076, 282, 98
7818520, 282, 99
7819968, 282, 97
7821416, 282, 96
7822856, 281, 94
7824300, 281, 94
7825748, 281, 94
7827192, 281, 94
7828636, 280, 94
7830080, 280, 92
7831528, 280, 91
7832972, 280, 89
7834416, 280, 88
7835860, 281, 90
7837308, 281, 91
7838752, 281, 92
7840196, 281, 92
7841640, 280, 93
7843088, 279, 93
7844532, 278, 93
7845976, 279, 93
7847420, 280, 93
7848868, 280, 94
7850312, 280, 95
7851756, 280, 95
7853200, 280, 94
7854648, 281, 93
7856092, 282, 93
7857536, 282, 93
7858980, 283, 92
7860428, 281, 93
7861872, 280, 95
7863320, 280, 94
7864760, 279, 94
7866208, 279, 95
7867652, 280, 94
7869096, 279, 94
7870544, 280, 94
7871988, 280, 93
7873432, 279, 92
7874876, 278, 92
7876320, 276, 91
7877768, 276, 91
7879212, 277, 92
7880656, 278, 92
7882100, 278, 92
7883548, 278, 92
7884992, 279, 92
7886436, 279, 92
7887888, 278, 93
7889328, 280, 93
7890772, 280, 94
7892216, 281, 93
7893660, 282, 93
7895112, 281, 93
7896552, 280, 93
7897996, 281, 93
7899440, 280, 94
7900888, 280, 95
7902336, 281, 95
7903776, 282, 96
7905220, 281, 97
7906668, 281, 98
7908112, 281, 97
7909556, 281, 95
7911000, 279, 95
7912448, 279, 96
7913892, 279, 96
7915336, 279, 97
7916780, 278, 96
7918228, 278, 95
7919672, 278, 96
7921116, 279, 97
7922560, 279, 97
7924008, 279, 95
7925452, 279, 94
7926896, 278, 93
7928340, 278, 94
7929788, 278, 94
7931232, 278, 93
7932676, 279, 93
7934120, 278, 92
7935568, 279, 92
7937012, 280, 91
7938456, 280, 92
7939900, 282, 92
7941348, 281, 91
7942792, 280, 91
7944240, 279, 91
7945680, 279, 90
7947128, 279, 90
7948572, 279, 91
7950016, 278, 92
7951464, 278, 94
7952908, 279, 94
7954352, 280, 95
7955796, 280, 96
7957240, 278, 95
7958688, 279, 94
7960132, 280, 92
7961576, 279, 89
7963020, 280, 89
7964468, 279, 90
7965912, 279, 90
7967356, 280, 91
7968800, 280, 91
7970248, 279, 91
7971692, 279, 91
7973136, 280, 92
7974580, 278, 94
7976032, 277, 95
7977472, 277, 95
7978916, 279, 95
7980360, 278, 94
7981808, 279, 93
7983252, 279, 89
7984696, 280, 88
7986140, 280, 89
7987588, 280, 91
7989032, 281, 91
7990476, 281, 91
7991920, 280, 91
7993368, 280, 93
7994812, 279, 93
7996256, 279, 94
7997704, 281, 94
7999148, 280, 95
8000592, 279, 95
8002036, 279, 95
8003480, 278, 93
8004928, 279, 91
8006372, 281, 91
8007816, 280, 92
8009260, 281, 92
8010708, 279, 91
8012152, 279, 91
8013596, 279, 91
8015040, 279, 93
8016488, 279, 94
8017936, 280, 96
8019376, 280, 97
8020820, 282, 96
8022268, 281, 94
8023712, 281, 92
8025160, 280, 91
8026600, 279, 91
8028048, 279, 91
8029492, 279, 91
8030936, 278, 91
8032384, 279, 89
8033828, 279, 90
8035272, 280, 90
8036716, 280, 92
8038160, 280, 92
8039608, 279, 94
8041052, 278, 93
8042504, 278, 92
8043940, 278, 91
8045388, 279, 90
8046832, 279, 89
8048276, 279, 90
8049720, 279, 89
8051168, 279, 89
8052612, 280, 89
8054056, 279, 90
8055500, 280, 90
8056952, 279, 90
8058392, 279, 91
8059836, 279, 92
8061280, 278, 93
8062728, 279, 92
8064172, 279, 91
8065616, 278, 91
8067060, 279, 93
8068508, 279, 94
8069952, 280, 95
8071396, 279, 96
8072840, 279, 95
8074288, 279, 93
8075732, 279, 92
8077176, 279, 92
8078620, 280, 92
8080068, 280, 93
8081512, 280, 92
8082956, 280, 93
8084400, 280, 93
8085848, 280, 94
8087292, 281, 96
8088736, 280, 96
8090180, 280, 97
8091628, 279, 95
8093072, 278, 95
8094516, 277, 93
8095960, 277, 92
8097408, 277, 91
8098856, 279, 92
8100296, 279, 94
8101740, 280, 95
8103188, 281, 95
8104632, 282, 95
8106080, 281, 95
8107520, 281, 94
8108968, 280, 92
8110412, 280, 91
8111856, 280, 90
8113300, 280, 90
8114748, 279, 90
8116192, 279, 91
8117636, 279, 91
8119080, 279, 91
8120528, 280, 92
8121972, 281, 92
8123416, 281, 92
8124860, 282, 92
8126308, 281, 91
8127752, 281, 90
8129196, 281, 90
8130640, 281, 91
8132088, 281, 91
8133532, 281, 90
8134976, 280, 89
8136420, 280, 90
8137872, 280, 91
8139312, 280, 92
8140756, 281, 94
8142200, 279, 96
8143648, 278, 96
8145092, 277, 95
8146536, 277, 93
8147988, 277, 93
8149428, 277, 91
8150872, 277, 89
8152316, 279, 87
8153760, 279, 84
8155208, 280, 84
8156652, 281, 83
8158096, 280, 86
8159540, 280, 90
8160988, 280, 91
8162432, 280, 92
8163876, 279, 93
8165320, 278, 94
8166768, 278, 94
8168212, 279, 95
8169656, 279, 94
8171100, 280, 92
8172552, 279, 89
8173992, 278, 85
8175436, 278, 83
8176880, 277, 82
8178328, 277, 83
8179776, 278, 86
8181216, 279, 88
8182660, 280, 89
8184108, 280, 91
8185552, 279, 93
8187000, 279, 95
8188440, 278, 97
8189888, 278, 98
8191332, 278, 97
8192776, 279, 93
8194220, 281, 90
8195668, 280, 86
8197112, 280, 82
8198556, 280, 83
8200000, 280, 85
8201448, 279, 87
8202892, 280, 91
8204336, 280, 93
8205780, 281, 98
8207228, 279, 106
8208756, 278, 116
8210288, 276, 122
8211816, 274, 120
8213348, 275, 113
8214876, 277, 104
8216408, 279, 97
8217852, 280, 91
8219296, 281, 85
8220744, 281, 78
8222188, 283, 73
8223632, 284, 73
8225076, 285, 82
8226520, 282, 97
8227968, 280, 114
8229496, 278, 128
8231028, 278, 130
8232556, 279, 121
8234088, 281, 112
8235616, 281, 104
8237148, 282, 101
8238676, 283, 99
8240120, 284, 94
8241568, 285, 87
8243012, 285, 80
8244456, 285, 78
8245900, 285, 83
8247352, 284, 95
8248792, 283, 108
8250320, 283, 121
8251852, 283, 128
8253380, 284, 127
8254912, 283, 123
8256440, 283, 121
8257972, 283, 119
8259500, 284, 116
8261032, 285, 109
8262560, 286, 101
8264092, 286, 95
8265536, 286, 95
8266980, 287, 101
8268512, 287, 114
8270040, 288, 128
8271572, 288, 137
8273100, 287, 142
8274632, 286, 143
8276160, 287, 146
8277692, 287, 148
8279220, 288, 150
8280752, 289, 151
8282280, 289, 148
8283812, 291, 143
8285340, 291, 140
8286872, 293, 141
8288400, 293, 147
8289932, 293, 154
8291460, 293, 163
8292992, 292, 167
8294520, 291, 170
8296052, 291, 172
8297580, 291, 175
8299112, 292, 178
8300640, 292, 182
8302172, 291, 184
8303700, 292, 180
8305232, 292, 173
8306760, 292, 163
8308292, 291, 150
8309820, 291, 134
8311352, 291, 115
8312880, 291, 96
8314328, 291, 77
8315772, 292, 65
8317216, 292, 57
8318660, 294, 59
8320112, 293, 68
8321552, 292, 85
8322996, 290, 103
8324528, 286, 119
8326056, 284, 133
8327588, 281, 144
8329116, 280, 152
8330648, 279, 151
8332176, 279, 145
8333708, 279, 131
8335236, 278, 112
8336768, 279, 94
8338212, 278, 79
8339656, 278, 67
8341100, 277, 60
8342552, 276, 54
8343992, 274, 49
8345436, 273, 47
8346880, 271, 46
8348328, 270, 45
8349776, 269, 44
8351216, 268, 42
8352660, 267, 37
8354108, 265, 31
8355552, 265, 26
8357000, 264, 26
8358440, 263, 29
8359888, 263, 35
8361332, 262, 45
8362776, 260, 58
8364220, 260, 74
8365668, 261, 92
8367116, 260, 111
8368640, 261, 129
8370172, 262, 145
8371700, 265, 153
8373232, 267, 154
8374760, 269, 150
8376292, 272, 140
8377820, 275, 128
8379352, 279, 119
8380880, 283, 114
8382412, 288, 111
8383940, 292, 113
8385472, 293, 119
8387000, 297, 128
8388532, 298, 136
8390060, 299, 145
8391592, 301, 156
8393120, 301, 164
8394652, 302, 167
8396180, 301, 167
8397712, 301, 163
8399240, 302, 157
8400772, 303, 150
8402300, 305, 142
8403832, 307, 136
8405360, 309, 130
8406892, 310, 127
8408420, 310, 125
8409952, 309, 124
8411480, 307, 124
8413012, 306, 124
8414540, 306, 123
8416072, 306, 121
8417600, 305, 118
8419132, 305, 116
8420660, 305, 112
8422192, 304, 107
8423720, 301, 100
8425252, 299, 93
8426696, 297, 89
8428140, 295, 88
8429592, 292, 90
8431032, 289, 92
8432476, 287, 98
8433920, 284, 100
8435452, 281, 100
8436980, 278, 99
8438428, 275, 100
8439956, 272, 100
8441488, 269, 99
8442936, 266, 94
8444376, 264, 88
8445820, 262, 83
8447268, 261, 77
8448712, 260, 75
8450160, 259, 75
8451600, 258, 73
8453048, 258, 71
8454492, 259, 69
8455936, 259, 65
8457380, 260, 64
8458828, 259, 62
8460272, 258, 62
8461716, 258, 61
8463160, 258, 61
8464608, 260, 60
8466052, 262, 58
8467496, 262, 58
8468940, 265, 62
8470388, 263, 68
8471832, 264, 74
8473276, 267, 78
8474720, 268, 82
8476168, 269, 83
8477612, 270, 84
8479056, 270, 86
8480500, 272, 87
8481948, 273, 89
8483392, 274, 91
8484836, 276, 94
8486280, 277, 95
8487728, 278, 98
8489172, 280, 101
8490700, 281, 103
8492232, 283, 105
8493760, 284, 105
8495292, 286, 104
8496820, 286, 104
8498352, 289, 104
8499880, 291, 104
8501412, 294, 105
8502940, 295, 109
8504472, 295, 109
8506000, 295, 111
8507532, 296, 113
8509060, 295, 114
8510592, 294, 117
8512120, 293, 120
8513652, 293, 123
8515180, 293, 122
8516712, 291, 119
8518240, 290, 117
8519772, 290, 115
8521300, 290, 115
8522832, 290, 115
8524360, 289, 115
8525892, 288, 115
8527420, 286, 115
8528952, 284, 115
8530480, 283, 115
8532012, 282, 116
8533540, 281, 119
8535072, 281, 120
8536600, 280, 121
8538136, 281, 123
8539660, 281, 121
8541196, 282, 122
8542720, 283, 123
8544252, 282, 123
8545780, 282, 121
8547312, 283, 120
8548840, 283, 120
8550372, 283, 120
8551900, 285, 121
8553432, 286, 123
8554960, 287, 124
8556492, 287, 124
8558020, 288, 123
8559552, 289, 120
8561080, 290, 119
8562612, 291, 117
8564140, 291, 114
8565672, 291, 113
8567200, 292, 112
8568732, 293, 114
8570260, 294, 114
8571792, 294, 115
8573320, 294, 116
8574852, 294, 119
8576380, 293, 119
8577912, 292, 119
8579440, 291, 119
8580972, 291, 116
8582500, 291, 109
8584032, 289, 98
8585480, 288, 87
8586920, 287, 76
8588368, 286, 68
8589812, 285, 63
8591256, 284, 59
8592700, 282, 57
8594148, 278, 57
8595592, 276, 61
8597036, 275, 66
8598480, 272, 76
8599928, 270, 86
8601372, 267, 95
8602816, 265, 102
8604348, 262, 105
8605876, 261, 103
8607408, 260, 95
8608856, 260, 84
8610296, 259, 73
8611740, 258, 63
8613188, 258, 52
8614632, 257, 39
8616080, 259, 33
8617520, 259, 28
8618968, 259, 28
8620412, 260, 34
8621856, 259, 44
8623300, 260, 56
8624748, 259, 64
8626196, 258, 72
8627636, 258, 76
8629080, 258, 76
8630528, 258, 74
8631972, 260, 69
8633416, 261, 61
8634860, 265, 50
8636308, 266, 41
8637752, 267, 34
8639196, 268, 30
8640640, 269, 29
8642088, 269, 28
8643532, 268, 29
8644976, 268, 34
8646420, 268, 37
8647868, 266, 44
8649312, 266, 48
8650764, 265, 51
8652200, 265, 53
8653648, 265, 53
8655092, 266, 50
8656536, 265, 46
8657984, 266, 41
8659428, 264, 34
8660872, 263, 29
8662316, 263, 25
8663760, 262, 23
8665208, 262, 24
8666652, 261, 26
8668096, 261, 30
8669540, 261, 33
8670988, 259, 36
8672432, 260, 37
8673876, 261, 34
8675320, 260, 33
8676768, 259, 36
8678212, 258, 35
8679656, 257, 35
8681100, 258, 33
8682552, 259, 31
8683992, 260, 30
8685436, 259, 32
8686880, 258, 35
8688328, 259, 42
8689776, 260, 48
8691216, 262, 50
8692660, 262, 53
8694108, 263, 55
8695552, 263, 57
8696996, 264, 59
8698440, 265, 58
8699888, 266, 56
8701332, 268, 54
8702776, 270, 55
8704220, 272, 55
8705668, 273, 55
8707112, 274, 57
8708556, 274, 59
8710000, 274, 60
8711448, 275, 62
8712892, 276, 65
8714336, 278, 71
8715780, 279, 73
8717228, 279, 77
8718672, 279, 77
8720116, 280, 77
8721560, 281, 74
8723008, 281, 72
8724452, 281, 70
8725896, 279, 70
8727340, 280, 71
8728788, 279, 71
8730232, 277, 70
8731680, 277, 71
8733120, 276, 73
8734568, 275, 75
8736012, 275, 77
8737456, 274, 80
8738904, 276, 82
8740348, 275, 82
8741792, 275, 80
8743236, 275, 78
8744680, 274, 77
8746128, 274, 77
8747572, 275, 75
8749016, 274, 75
8750460, 274, 75
8751908, 273, 75
8753352, 273, 77
8754796, 273, 80
8756248, 271, 80
8757688, 270, 83
8759132, 269, 84
8760576, 269, 83
8762020, 269, 82
8763472, 268, 80
8764912, 268, 77
8766356, 270, 77
8767800, 271, 75
8769248, 273, 73
8770696, 273, 72
8772136, 273, 71
8773580, 274, 72
8775028, 274, 72
8776472, 274, 74
8777916, 274, 76
8779360, 274, 76
8780812, 275, 74
8782252, 275, 72
8783696, 276, 71
8785140, 276, 69
8786588, 276, 68
8788032, 276, 68
8789476, 276, 69
8790920, 276, 69
8792368, 276, 70
8793812, 276, 71
8795256, 276, 73
8796700, 277, 78
8798148, 275, 82
8799592, 274, 83
8801036, 274, 84
8802480, 273, 84
8803928, 274, 83
8805372, 275, 83
8806816, 274, 82
8808260, 274, 81
8809708, 272, 81
8811152, 273, 81
8812600, 273, 80
8814040, 273, 80
8815488, 272, 80
8816932, 272, 79
8818376, 272, 80
8819824, 273, 81
8821268, 273, 80
8822712, 273, 79
8824156, 274, 78
8825600, 273, 77
8827048, 273, 76
8828492, 272, 75
8829936, 271, 73
8831380, 272, 72
8832828, 273, 71
8834272, 273, 71
8835716, 274, 72
8837160, 274, 73
8838608, 274, 76
8840052, 275, 79
8841496, 276, 82
8842940, 276, 83
8844392, 276, 83
8845832, 277, 83
8847276, 278, 83
8848720, 277, 84
8850168, 278, 84
8851612, 279, 82
8853056, 279, 83
8854500, 279, 84
8855948, 279, 84
8857392, 278, 85
8858836, 279, 85
8860280, 277, 85
8861728, 276, 84
8863172, 276, 84
8864616, 276, 83
8866064, 277, 82
8867508, 277, 81
8868952, 277, 79
8870396, 277, 79
8871840, 277, 78
8873288, 278, 77
8874732, 277, 77
8876176, 276, 76
8877620, 275, 77
8879068, 274, 78
8880512, 273, 78
8881956, 273, 79
8883400, 273, 78
8884848, 275, 78
8886296, 276, 78
8887736, 276, 78
8889180, 276, 77
8890628, 275, 75
8892072, 274, 74
8893520, 274, 74
8894960, 273, 74
8896408, 274, 75
8897852, 273, 76
8899296, 273, 78
8900744, 274, 78
8902188, 274, 78
8903632, 275, 78
8905076, 276, 78
8906520, 276, 78
8907968, 276, 78
8909412, 277, 77
8910864, 276, 76
8912300, 278, 75
8913748, 276, 74
8915192, 276, 74
8916636, 277, 73
8918080, 276, 74
8919528, 276, 74
8920972, 276, 75
8922416, 275, 77
8923860, 276, 78
8925312, 275, 78
8926752, 275, 78
8928196, 275, 79
8929640, 274, 80
8931088, 274, 79
8932532, 274, 79
8933976, 274, 78
8935420, 275, 78
8936868, 275, 77
8938312, 275, 76
8939756, 276, 78
8941200, 276, 77
8942648, 275, 76
8944092, 275, 78
8945536, 274, 78
8946980, 274, 81
8948428, 274, 79
8949872, 274, 77
8951316, 274, 78
8952760, 273, 77
8954208, 272, 77
8955652, 272, 78
8957096, 273, 76
8958540, 274, 79
8959988, 273, 76
8961432, 273, 74
8962876, 272, 74
8964320, 271, 75
8965768, 273, 76
8967216, 274, 77
8968656, 274, 78
8970100, 274, 78
8971548, 274, 78
8972992, 273, 78
8974440, 272, 77
8975880, 272, 77
8977328, 271, 75
8978772, 272, 76
8980216, 272, 76
8981660, 273, 77
8983108, 273, 77
8984552, 274, 77
8985996, 273, 77
8987440, 273, 78
8988888, 274, 79
8990332, 275, 78
8991776, 274, 77
8993220, 275, 77
8994668, 273, 77
8996112, 272, 77
8997556, 273, 78
8999000, 273, 79
9000448, 274, 79
9001892, 275, 79
9003336, 275, 80
9004780, 275, 82
9006228, 275, 83
9007672, 276, 82
9009116, 277, 82
9010560, 277, 79
9012008, 276, 80
9013452, 275, 85
9014896, 273, 84
9016344, 274, 87
9017788, 275, 96
9019232, 276, 102
9020760, 279, 108
9022292, 278, 108
9023820, 278, 102
9025352, 277, 93
9026796, 278, 88
9028240, 278, 80
9029688, 277, 72
9031132, 278, 65
9032576, 277, 64
9034020, 278, 65
9035468, 277, 69
9036912, 275, 79
9038356, 275, 87
9039800, 276, 96
9041248, 273, 100
9042776, 273, 101
9044308, 272, 100
9045836, 271, 95
9047280, 272, 91
9048728, 272, 89
9050176, 274, 86
9051616, 274, 80
9053060, 272, 74
9054508, 273, 77
9055952, 276, 83
9057400, 277, 88
9058840, 276, 97
9060288, 276, 101
9061816, 275, 104
9063348, 277, 105
9064876, 275, 104
9066408, 275, 103
9067936, 275, 101
9069468, 275, 104
9070996, 275, 103
9072528, 276, 99
9073972, 276, 95
9075416, 276, 94
9076864, 278, 97
9078308, 277, 98
9079752, 275, 101
9081280, 275, 105
9082812, 274, 107
9084340, 274, 108
9085872, 273, 108
9087400, 274, 111
9088932, 275, 112
9090460, 275, 110
9091992, 273, 106
9093520, 273, 103
9095052, 272, 99
9096496, 272, 97
9097940, 273, 95
9099392, 273, 95
9100832, 273, 97
9102276, 272, 102
9103808, 273, 106
9105336, 272, 110
9106868, 271, 113
9108396, 269, 113
9109928, 269, 113
9111456, 269, 111
9112988, 270, 110
9114516, 271, 109
9116048, 270, 108
9117576, 269, 107
9119108, 268, 107
9120636, 269, 110
9122168, 270, 115
9123696, 269, 120
9125228, 268, 124
9126756, 266, 127
9128288, 266, 129
9129816, 266, 132
9131348, 266, 134
9132876, 266, 135
9134408, 266, 135
9135936, 266, 135
9137468, 267, 134
9138996, 267, 135
9140528, 267, 134
9142056, 266, 133
9143588, 265, 132
9145116, 265, 133
9146648, 264, 130
9148176, 264, 128
9149708, 266, 126
9151236, 266, 124
9152768, 266, 123
9154296, 267, 121
9155828, 268, 119
9157356, 268, 117
9158888, 267, 116
9160416, 265, 114
9161948, 265, 113
9163476, 265, 110
9165008, 265, 107
9166536, 267, 103
9168068, 267, 99
9169512, 267, 97
9170964, 269, 95
9172400, 269, 94
9173848, 270, 92
9175292, 271, 91
9176736, 271, 90
9178184, 271, 92
9179628, 272, 91
9181072, 272, 90
9182516, 272, 89
9183960, 273, 87
9185408, 274, 86
9186852, 276, 86
9188296, 277, 85
9189740, 279, 85
9191188, 279, 83
9192632, 280, 81
9194076, 281, 81
9195528, 281, 81
9196968, 282, 81
9198412, 284, 81
9199856, 284, 81
9201300, 285, 82
9202752, 284, 81
9204192, 284, 80
9205636, 286, 78
9207080, 286, 76
9208528, 286, 75
9209976, 286, 74
9211416, 287, 73
9212860, 287, 73
9214308, 286, 73
9215752, 287, 73
9217196, 288, 76
9218640, 288, 78
9220088, 289, 80
9221532, 289, 81
9222976, 289, 81
9224420, 288, 82
9225868, 288, 81
9227312, 287, 79
9228756, 289, 80
9230200, 288, 79
9231648, 287, 80
9233092, 288, 81
9234536, 288, 82
9235980, 289, 83
9237428, 287, 85
9238872, 286, 89
9240316, 287, 90
9241760, 286, 94
9243208, 286, 95
9244652, 286, 95
9246096, 284, 94
9247540, 283, 94
9248988, 282, 94
9250432, 281, 92
9251880, 280, 93
9253320, 280, 95
9254768, 280, 97
9256212, 280, 101
9257740, 279, 102
9259272, 277, 103
9260800, 276, 104
9262332, 276, 106
9263860, 276, 108
9265392, 274, 111
9266920, 274, 111
9268452, 274, 114
9269980, 274, 117
9271512, 274, 119
9273040, 274, 121
9274572, 273, 121
9276100, 273, 120
9277632, 270, 119
9279160, 269, 118
9280692, 269, 115
9282220, 269, 113
9283752, 269, 110
9285280, 269, 111
9286812, 270, 109
9288340, 270, 107
9289872, 270, 104
9291400, 269, 101
9292932, 269, 98
9294376, 269, 96
9295820, 269, 92
9297268, 269, 89
9298712, 269, 86
9300156, 271, 85
9301600, 273, 87
9303052, 274, 87
9304492, 275, 89
9305936, 275, 92
9307380, 276, 95
9308828, 276, 97
9310272, 275, 100
9311800, 276, 104
9313332, 277, 107
9314860, 278, 111
9316392, 279, 113
9317920, 280, 114
9319452, 282, 114
9320980, 283, 112
9322516, 283, 111
9324040, 284, 108
9325576, 284, 108
9327100, 284, 109
9328632, 285, 109
9330160, 284, 110
9331692, 284, 111
9333220, 283, 112
9334752, 283, 111
9336280, 283, 111
9337812, 283, 111
9339340, 282, 111
9340872, 282, 111
9342400, 282, 110
9343932, 282, 107
9345460, 281, 106
9346992, 280, 103
9348520, 279, 101
9350052, 279, 99
9351496, 279, 98
9352940, 280, 96
9354388, 279, 95
9355832, 279, 93
9357276, 279, 92
9358720, 279, 90
9360168, 280, 87
9361612, 279, 85
9363056, 278, 85
9364504, 278, 84
9365948, 277, 81
9367392, 277, 81
9368840, 278, 82
9370280, 278, 84
9371728, 278, 87
9373172, 279, 89
9374616, 279, 92
9376060, 279, 94
9377508, 279, 95
9378952, 278, 95
9380396, 278, 98
9381840, 278, 99
9383288, 278, 101
9384816, 278, 103
9386348, 278, 104
9387876, 279, 104
9389408, 279, 103
9390936, 280, 103
9392468, 281, 102
9393996, 281, 102
9395528, 280, 101
9397056, 279, 100
9398588, 280, 101
9400116, 281, 102
9401648, 281, 102
9403176, 281, 103
9404708, 281, 106
9406236, 281, 107
9407768, 281, 108
9409296, 280, 108
9410828, 279, 107
9412356, 280, 108
9413888, 281, 108
9415416, 281, 110
9416948, 282, 111
9418476, 282, 112
9420008, 281, 111
9421536, 280, 112
9423068, 280, 112
9424596, 281, 111
9426128, 281, 110
9427656, 280, 109
9429188, 279, 109
9430716, 278, 108
9432248, 278, 108
9433776, 278, 107
9435308, 278, 106
9436836, 278, 106
9438368, 278, 105
9439896, 278, 104
9441428, 278, 102
9442956, 277, 101
9444488, 277, 98
9445932, 276, 98
9447376, 276, 95
9448820, 277, 95
9450268, 277, 92
9451712, 279, 90
9453156, 281, 91
9454608, 281, 90
9456048, 283, 91
9457492, 284, 92
9458936, 284, 92
9460380, 283, 95
9461832, 284, 95
9463272, 284, 94
9464716, 285, 96
9466160, 285, 96
9467608, 286, 97
9469056, 286, 99
9470496, 286, 99
9471940, 288, 100
9473472, 287, 100
9475000, 287, 101
9476532, 287, 102
9478060, 287, 102
9479592, 286, 103
9481120, 286, 103
9482652, 286, 102
9484180, 287, 102
9485712, 289, 102
9487240, 289, 102
9488772, 289, 103
9490300, 288, 102
9491832, 289, 101
9493360, 288, 100
9494892, 287, 100
9496420, 287, 98
9497868, 287, 97
9499312, 287, 97
9500760, 287, 96
9502200, 287, 95
9503648, 287, 94
9505092, 288, 96
9506536, 288, 92
9507984, 289, 90
9509428, 287, 89
9510872, 287, 88
9512316, 286, 88
9513760, 285, 87
9515208, 285, 86
9516652, 286, 86
9518100, 287, 85
9519540, 287, 86
9520988, 288, 85
9522432, 288, 86
9523876, 289, 86
9525320, 286, 87
9526768, 286, 90
9528212, 287, 95
9529656, 288, 98
9531100, 287, 102
9532632, 288, 106
9534160, 289, 110
9535692, 289, 113
9537220, 288, 116
9538752, 289, 116
9540280, 286, 115
9541812, 287, 116
9543340, 288, 118
9544872, 288, 120
9546400, 288, 119
9547932, 288, 118
9549460, 289, 121
9550992, 289, 118
9552520, 289, 117
9554052, 289, 115
9555580, 287, 113
9557112, 287, 110
9558640, 287, 109
9560172, 286, 109
9561700, 287, 105
9563232, 286, 104
9564760, 286, 102
9566292, 288, 105
9567820, 289, 103
9569352, 288, 102
9570880, 289, 106
9572412, 288, 106
9573940, 289, 109
9575472, 289, 109
9577000, 289, 110
9578532, 287, 109
9580060, 286, 110
